# NOTE: CoMerger timed out (3-min limit) for scenario 'swo-acm_aml_15k_p24' — comerger_ontology column absent (no data).
"# section: metrics (per scenario, per metric, per graph)"
section,scenario,metric,graph,value,suspected
metrics,swo-acm_aml_15k_p24,applied_alignments,merged_ontology,32.0,
metrics,swo-acm_aml_15k_p24,ARC,applied_alignments,18.0,
metrics,swo-acm_aml_15k_p24,cycle_count,applied_alignments,0.0,
metrics,swo-acm_aml_15k_p24,syntactic_uniqueness_ratio,applied_alignments,0.8538,
metrics,swo-acm_aml_15k_p24,cross_onto_subclassof_count,applied_alignments,125.0,0
metrics,swo-acm_aml_15k_p24,new_cross_onto_relations_count,applied_alignments,0.0,
metrics,swo-acm_aml_15k_p24,cross_onto_relations_count,applied_alignments,137.0,0
metrics,swo-acm_aml_15k_p24,corc_per_applied_alignment,applied_alignments,3.186,
metrics,swo-acm_aml_15k_p24,new_intra_onto_relations_count,applied_alignments,0.0,
metrics,swo-acm_aml_15k_p24,triple_count_delta,applied_alignments,-58.0,
metrics,swo-acm_aml_15k_p24,connectivity_ratio,applied_alignments,0.9957,
metrics,swo-acm_aml_15k_p24,triple_preservation_ratio,applied_alignments,1.0,
metrics,swo-acm_aml_15k_p24,annotation_coverage_ratio,applied_alignments,0.987,
metrics,swo-acm_aml_15k_p24,comment_coverage_ratio,applied_alignments,0.1753,
metrics,swo-acm_aml_15k_p24,multi_domain_range_count,applied_alignments,2.0,
metrics,swo-acm_aml_15k_p24,multi_domain_range_change_per_alignment,applied_alignments,0.0,
metrics,swo-acm_aml_15k_p24,structural_redundancy,applied_alignments,0.0,
metrics,swo-acm_aml_15k_p24,ALC,applied_alignments,3619.0,
metrics,swo-acm_aml_15k_p24,average_depth,applied_alignments,3.6309,
metrics,swo-acm_aml_15k_p24,max_depth,applied_alignments,15.0,
metrics,swo-acm_aml_15k_p24,average_breadth,applied_alignments,7.5634,
metrics,swo-acm_aml_15k_p24,max_breadth,applied_alignments,677.0,
metrics,swo-acm_aml_15k_p24,unsatisfiable_classes,applied_alignments,,
metrics,swo-acm_aml_15k_p24,applied_alignments,applied_alignments,43.0,11
metrics,swo-acm_aml_15k_p24,ARC,arom_ontology,18.0,
metrics,swo-acm_aml_15k_p24,cycle_count,arom_ontology,0.0,
metrics,swo-acm_aml_15k_p24,syntactic_uniqueness_ratio,arom_ontology,0.8538,
metrics,swo-acm_aml_15k_p24,cross_onto_subclassof_count,arom_ontology,125.0,
metrics,swo-acm_aml_15k_p24,new_cross_onto_relations_count,arom_ontology,1.0,
metrics,swo-acm_aml_15k_p24,cross_onto_relations_count,arom_ontology,127.0,
metrics,swo-acm_aml_15k_p24,corc_per_applied_alignment,arom_ontology,2.9535,
metrics,swo-acm_aml_15k_p24,new_intra_onto_relations_count,arom_ontology,3.0,
metrics,swo-acm_aml_15k_p24,triple_count_delta,arom_ontology,-1182.0,
metrics,swo-acm_aml_15k_p24,connectivity_ratio,arom_ontology,0.9957,
metrics,swo-acm_aml_15k_p24,triple_preservation_ratio,arom_ontology,0.9888,
metrics,swo-acm_aml_15k_p24,annotation_coverage_ratio,arom_ontology,0.9877,
metrics,swo-acm_aml_15k_p24,comment_coverage_ratio,arom_ontology,0.1755,
metrics,swo-acm_aml_15k_p24,multi_domain_range_count,arom_ontology,2.0,
metrics,swo-acm_aml_15k_p24,multi_domain_range_change_per_alignment,arom_ontology,0.0,
metrics,swo-acm_aml_15k_p24,structural_redundancy,arom_ontology,0.0,
metrics,swo-acm_aml_15k_p24,ALC,arom_ontology,3619.0,
metrics,swo-acm_aml_15k_p24,average_depth,arom_ontology,3.6309,
metrics,swo-acm_aml_15k_p24,max_depth,arom_ontology,15.0,
metrics,swo-acm_aml_15k_p24,average_breadth,arom_ontology,7.5634,
metrics,swo-acm_aml_15k_p24,max_breadth,arom_ontology,677.0,
metrics,swo-acm_aml_15k_p24,unsatisfiable_classes,arom_ontology,,
metrics,swo-acm_aml_15k_p24,applied_alignments,arom_ontology,43.0,
metrics,swo-acm_aml_15k_p24,ARC,boomer_ontology,18.0,
metrics,swo-acm_aml_15k_p24,cycle_count,boomer_ontology,0.0,
metrics,swo-acm_aml_15k_p24,syntactic_uniqueness_ratio,boomer_ontology,0.8498,
metrics,swo-acm_aml_15k_p24,cross_onto_subclassof_count,boomer_ontology,50.0,
metrics,swo-acm_aml_15k_p24,new_cross_onto_relations_count,boomer_ontology,0.0,
metrics,swo-acm_aml_15k_p24,cross_onto_relations_count,boomer_ontology,50.0,
metrics,swo-acm_aml_15k_p24,corc_per_applied_alignment,boomer_ontology,3.5714,
metrics,swo-acm_aml_15k_p24,new_intra_onto_relations_count,boomer_ontology,0.0,
metrics,swo-acm_aml_15k_p24,triple_count_delta,boomer_ontology,-16.0,
metrics,swo-acm_aml_15k_p24,connectivity_ratio,boomer_ontology,0.9958,
metrics,swo-acm_aml_15k_p24,triple_preservation_ratio,boomer_ontology,1.0,
metrics,swo-acm_aml_15k_p24,annotation_coverage_ratio,boomer_ontology,0.9871,
metrics,swo-acm_aml_15k_p24,comment_coverage_ratio,boomer_ontology,0.1742,
metrics,swo-acm_aml_15k_p24,multi_domain_range_count,boomer_ontology,2.0,
metrics,swo-acm_aml_15k_p24,multi_domain_range_change_per_alignment,boomer_ontology,0.0,
metrics,swo-acm_aml_15k_p24,structural_redundancy,boomer_ontology,0.0,
metrics,swo-acm_aml_15k_p24,ALC,boomer_ontology,3648.0,
metrics,swo-acm_aml_15k_p24,average_depth,boomer_ontology,3.6698,
metrics,swo-acm_aml_15k_p24,max_depth,boomer_ontology,15.0,
metrics,swo-acm_aml_15k_p24,average_breadth,boomer_ontology,7.5634,
metrics,swo-acm_aml_15k_p24,max_breadth,boomer_ontology,677.0,
metrics,swo-acm_aml_15k_p24,unsatisfiable_classes,boomer_ontology,,
metrics,swo-acm_aml_15k_p24,applied_alignments,boomer_ontology,14.0,

"# section: insights (per scenario, per env)"
section,scenario,env,input_triples,kept,added,deleted,retention_%,disjoint_in,disjoint_out,disjoint_delta,dropped_invalid,dropped_bad_subject,dropped_bad_pred,dropped_total,alignment_applied,llm_failed*
insights,swo-acm_aml_15k_p24,1,159,159,3,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,2,95,77,36,18,81.1,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,3,175,33,15,142,18.9,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,4,3,3,9,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,5,3,3,6,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,6,3,3,5,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,7,3,2,12,1,66.7,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,8,93,88,40,5,94.6,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,9,3,3,6,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,10,3,3,8,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,11,3,3,8,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,12,3,3,8,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,13,56,56,4,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,14,133,130,1,3,97.7,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,15,101,99,1,2,98.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,16,10,9,16,1,90.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,17,143,2,1,141,1.4,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,18,28,28,6,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,19,209,20,1,189,9.6,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,20,163,66,11,97,40.5,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,21,3,3,9,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,22,50,50,6,0,100.0,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,23,145,143,0,2,98.6,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,24,3,3,5,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,25,9,9,8,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,26,730,165,156,565,22.6,1,0,-1,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,27,84,84,46,0,100.0,2,2,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,28,91,91,116,0,100.0,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,29,126,126,6,0,100.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,30,114,107,5,7,93.9,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,31,130,130,3,0,100.0,1,1,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,32,130,113,80,17,86.9,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,33,165,19,11,146,11.5,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,34,141,137,3,4,97.2,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,35,143,137,54,6,95.8,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,36,139,139,42,0,100.0,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,37,27,24,13,3,88.9,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,38,66,64,11,2,97.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,39,22,22,6,0,100.0,0,0,0,0,0,0,0,no,no
insights,swo-acm_aml_15k_p24,40,17,14,10,3,82.4,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,41,9,5,11,4,55.6,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,42,20,18,7,2,90.0,0,0,0,0,0,0,0,yes,no
insights,swo-acm_aml_15k_p24,43,4,4,9,0,100.0,0,0,0,3,0,0,3,no,no
insights,swo-acm_aml_15k_p24,TOTAL,3757,2397,814,1360,63.8,4,3,-1,3,0,0,3,32/43,0/43

# section: comparison (merged_ontology metric values across scenarios)
metric,swo-acm_aml_15k_p24_baseline
ARC,816.0
cycle_count,12.0
syntactic_uniqueness_ratio,0.9981
structural_redundancy,0.008573
ALC,3571.0
cross_onto_relations_count,29.0
corc_per_applied_alignment,0.9062
new_cross_onto_relations_count,14.0
new_intra_onto_relations_count,166.0
triple_count_delta,-4436.0
cross_onto_subclassof_count,25.0
connectivity_ratio,0.8057
average_depth,3.167
max_depth,15.0
average_breadth,6.0573
max_breadth,320.0
triple_preservation_ratio,0.5389
applied_alignments,32.0
multi_domain_range_change_per_alignment,0.0
multi_domain_range_count,2.0
annotation_coverage_ratio,0.4295
comment_coverage_ratio,0.4034

# section: comparison (boomer_ontology metric values across scenarios)
metric,swo-acm_aml_15k_p24_baseline
ARC,18.0
cycle_count,0.0
syntactic_uniqueness_ratio,0.8498
structural_redundancy,0.0
ALC,3648.0
cross_onto_relations_count,50.0
corc_per_applied_alignment,3.5714
new_cross_onto_relations_count,0.0
new_intra_onto_relations_count,0.0
triple_count_delta,-16.0
cross_onto_subclassof_count,50.0
connectivity_ratio,0.9958
average_depth,3.6698
max_depth,15.0
average_breadth,7.5634
max_breadth,677.0
triple_preservation_ratio,1.0
applied_alignments,14.0
multi_domain_range_change_per_alignment,0.0
multi_domain_range_count,2.0
annotation_coverage_ratio,0.9871
comment_coverage_ratio,0.1742

# section: comparison (arom_ontology metric values across scenarios)
metric,swo-acm_aml_15k_p24_baseline
ARC,18.0
cycle_count,0.0
syntactic_uniqueness_ratio,0.8538
structural_redundancy,0.0
ALC,3619.0
cross_onto_relations_count,127.0
corc_per_applied_alignment,2.9535
new_cross_onto_relations_count,1.0
new_intra_onto_relations_count,3.0
triple_count_delta,-1182.0
cross_onto_subclassof_count,125.0
connectivity_ratio,0.9957
average_depth,3.6309
max_depth,15.0
average_breadth,7.5634
max_breadth,677.0
triple_preservation_ratio,0.9888
applied_alignments,43.0
multi_domain_range_change_per_alignment,0.0
multi_domain_range_count,2.0
annotation_coverage_ratio,0.9877
comment_coverage_ratio,0.1755
