"# section: metrics (per scenario, per metric, per graph)"
section,scenario,metric,graph,value,suspected
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,merged_ontology,2073.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,merged_ontology,779.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,merged_ontology,2624.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,merged_ontology,1.9582,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,merged_ontology,938.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,merged_ontology,4163.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,merged_ontology,0.7899,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,merged_ontology,0.9271,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,merged_ontology,0.7999,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,merged_ontology,0.7919,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,merged_ontology,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,merged_ontology,0.000746,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,merged_ontology,0.158055,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,merged_ontology,4266.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,merged_ontology,2.5294,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,merged_ontology,8.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,merged_ontology,4.7415,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,merged_ontology,177.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,merged_ontology,,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,merged_ontology,1340.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,applied_alignments,603.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,applied_alignments,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,applied_alignments,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,applied_alignments,2336.0,0
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,applied_alignments,2.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,applied_alignments,4934.0,0
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,applied_alignments,3.5344,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,applied_alignments,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,applied_alignments,-1855.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,applied_alignments,0.8702,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,applied_alignments,0.9996,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,applied_alignments,0.9968,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,applied_alignments,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,applied_alignments,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,applied_alignments,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,applied_alignments,0.089324,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,applied_alignments,3656.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,applied_alignments,3.1022,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,applied_alignments,10.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,applied_alignments,5.1616,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,applied_alignments,168.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,applied_alignments,,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,applied_alignments,1396.0,56
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,arom_ontology,603.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,arom_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,arom_ontology,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,arom_ontology,2336.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,arom_ontology,4.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,arom_ontology,4934.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,arom_ontology,3.5344,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,arom_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,arom_ontology,-12004.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,arom_ontology,0.8702,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,arom_ontology,0.9988,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,arom_ontology,0.997,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,arom_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,arom_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,arom_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,arom_ontology,0.089343,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,arom_ontology,3655.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,arom_ontology,3.1022,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,arom_ontology,10.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,arom_ontology,5.1606,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,arom_ontology,168.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,arom_ontology,,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,arom_ontology,1396.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,comerger_ontology,603.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,comerger_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,comerger_ontology,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,comerger_ontology,2334.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,comerger_ontology,6.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,comerger_ontology,4919.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,comerger_ontology,3.5338,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,comerger_ontology,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,comerger_ontology,-1884.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,comerger_ontology,0.8702,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,comerger_ontology,0.9974,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,comerger_ontology,0.9968,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,comerger_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,comerger_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,comerger_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,comerger_ontology,0.089343,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,comerger_ontology,3655.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,comerger_ontology,3.1022,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,comerger_ontology,10.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,comerger_ontology,5.1606,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,comerger_ontology,168.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,comerger_ontology,,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,comerger_ontology,1392.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ARC,boomer_ontology,605.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cycle_count,boomer_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,syntactic_uniqueness_ratio,boomer_ontology,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_subclassof_count,boomer_ontology,2336.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_cross_onto_relations_count,boomer_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,cross_onto_relations_count,boomer_ontology,4932.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,corc_per_applied_alignment,boomer_ontology,3.5431,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,new_intra_onto_relations_count,boomer_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_count_delta,boomer_ontology,-1850.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,connectivity_ratio,boomer_ontology,0.8699,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,triple_preservation_ratio,boomer_ontology,1.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,annotation_coverage_ratio,boomer_ontology,0.9968,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,comment_coverage_ratio,boomer_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_count,boomer_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,multi_domain_range_change_per_alignment,boomer_ontology,0.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,structural_redundancy,boomer_ontology,0.089267,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,ALC,boomer_ontology,3659.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_depth,boomer_ontology,3.1021,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_depth,boomer_ontology,10.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,average_breadth,boomer_ontology,5.1616,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,max_breadth,boomer_ontology,168.0,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,unsatisfiable_classes,boomer_ontology,,
metrics,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,applied_alignments,boomer_ontology,1392.0,

"# section: insights (per scenario, per env)"
section,scenario,env,input_triples,kept,added,deleted,retention_%,disjoint_in,disjoint_out,disjoint_delta,dropped_invalid,dropped_bad_subject,dropped_bad_pred,dropped_total,alignment_applied,llm_failed*
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,1,5,3,8,2,60.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,2,72,70,11,2,97.2,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,3,8,6,17,2,75.0,0,3,3,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,4,9,5,19,4,55.6,0,3,3,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,5,5,3,20,2,60.0,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,6,8,7,16,1,87.5,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,7,129,127,122,2,98.4,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,8,5,4,18,1,80.0,0,0,0,1,0,1,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,9,14,12,10,2,85.7,0,2,2,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,10,8,6,17,2,75.0,0,3,3,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,11,5,3,11,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,12,5,2,5,3,40.0,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,13,6,5,5,1,83.3,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,14,6,4,14,2,66.7,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,15,5,3,10,2,60.0,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,16,5,3,12,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,17,29,27,7,2,93.1,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,18,13,10,14,3,76.9,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,19,5,3,13,2,60.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,20,5,3,6,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,21,5,3,7,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,22,5,3,10,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,23,6,4,16,2,66.7,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,24,5,3,14,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,25,18,16,22,2,88.9,0,0,0,4,0,0,4,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,26,5,3,16,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,27,5,3,5,2,60.0,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,28,5,3,10,2,60.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,29,5,3,10,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,30,9,5,13,4,55.6,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,31,5,3,8,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,32,5,3,4,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,33,6,4,4,2,66.7,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,34,72,72,18,0,100.0,0,0,0,0,0,0,0,no,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,35,9,5,17,4,55.6,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,36,18,15,27,3,83.3,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,37,5,3,12,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,38,13,10,13,3,76.9,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,39,12,6,9,6,50.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,40,4,2,1,2,50.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,41,5,3,10,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,42,13,11,12,2,84.6,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,43,5,2,8,3,40.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,44,12,7,31,5,58.3,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,45,5,3,6,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,46,11,10,18,1,90.9,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,47,5,3,3,2,60.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,48,4,1,1,3,25.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,49,7,4,7,3,57.1,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,50,6,4,10,2,66.7,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,51,5,0,1,5,0.0,0,0,0,5,0,0,5,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,52,5,3,7,2,60.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,53,5,3,20,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,54,6,4,17,2,66.7,0,3,3,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,55,18,16,2,2,88.9,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,56,12,10,10,2,83.3,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,57,5,3,12,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,58,5,3,8,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,59,5,3,6,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,60,6,2,9,4,33.3,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,61,5,3,7,2,60.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,62,81,79,48,2,97.5,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,63,14,12,12,2,85.7,0,0,0,4,0,0,4,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,64,36,22,67,14,61.1,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,65,143,140,105,3,97.9,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,66,44,42,36,2,95.5,0,1,1,10,0,0,10,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,67,6,3,7,3,50.0,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,68,5,3,5,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,69,6,4,10,2,66.7,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,70,3,1,4,2,33.3,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,71,39,27,39,12,69.2,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,72,5,2,9,3,40.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,73,5,3,9,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,74,5,3,9,2,60.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,75,5,2,15,3,40.0,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,76,5,3,12,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,77,5,3,12,2,60.0,0,0,0,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,78,7,6,40,1,85.7,0,3,3,1,0,0,1,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,79,19,18,5,1,94.7,0,0,0,3,0,0,3,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,80,7,5,7,2,71.4,0,0,0,0,0,0,0,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,81,6,4,12,2,66.7,0,0,0,2,0,0,2,yes,no
insights,human-mouse_aml_15000c_p1000_deepseek_deepseek-v4-flash,82,11,8,19,3,72.7,0,0,0,4,0,0,4,yes,no
